query_id,arm,perfume_id,sentence_no,sentence,batch,raw_response,parsed,status,error,attempts,prompt_tokens,completion_tokens,latency_seconds,model_name,prompt_version,prompt_sha256,run_timestamp
A-81839-3,A,81839,3,상쾌한 풀밭을 걷는 듯한 향이면 좋겠어. 새콤한 과일 향과 마른 나무 냄새가 함께 나면 좋아.,3,"{
  ""scent_preference"": [""citrus"", ""woody""],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""상쾌한 풀밭을 걷는 듯한 향"", ""새콤한 과일 향"", ""마른 나무 냄새""]
}","{""scent_preference"": [""citrus"", ""woody""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""상쾌한 풀밭을 걷는 듯한 향"", ""새콤한 과일 향"", ""마른 나무 냄새""]}",ok,,1,641,109,1.493,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:53:43.068977+00:00
A-85038-1,A,85038,1,바닐라 향이 진하고 캐러멜처럼 달콤했으면 좋겠어. 하얀 꽃 향과 보송한 분냄새가 살짝 섞이면 더 좋겠어.,1,"{
  ""scent_preference"": [
    ""Vanilla"",
    ""caramel"",
    ""white flowers""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": ""HIGH"",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""달콤한 캐러멜 같은 느낌"",
    ""보송한 분냄새가 살짝 섞이면 더 좋겠어""
  ]
}","{""scent_preference"": [""Vanilla"", ""caramel"", ""white flowers""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": ""HIGH"", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""달콤한 캐러멜 같은 느낌"", ""보송한 분냄새가 살짝 섞이면 더 좋겠어""]}",ok,,1,646,121,1.654,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:53:44.723335+00:00
A-85038-2,A,85038,2,달달한 디저트 같은 향을 찾고 있어. 바닐라와 눅진한 설탕 느낌이 중심이고 꽃 향은 은은하게 있었으면 해.,1,"{
  ""scent_preference"": [""Vanilla"", ""sugar""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [],
  ""additional_requirements"": [""달달한 디저트 같은 향"", ""눅진한 설탕 느낌이 중심"", ""꽃 향은 은은하게""]
}","{""scent_preference"": [""Vanilla"", ""sugar""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""달달한 디저트 같은 향"", ""눅진한 설탕 느낌이 중심"", ""꽃 향은 은은하게""]}",ok,,1,638,92,1.202,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:53:45.925232+00:00
A-85038-3,A,85038,3,따뜻한 바닐라 크림과 캐러멜을 떠올리게 하는 향이면 좋겠어. 너무 먹는 냄새만 나지 않게 꽃 향도 조금 원해.,1,"{
  ""scent_preference"": [
    ""Vanilla"",
    ""Caramel"",
    ""Rose""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""너무 먹는 냄새만 나지 않게"",
    ""꽃 향도 조금 원함""
  ]
}","{""scent_preference"": [""Vanilla"", ""Caramel"", ""Rose""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""너무 먹는 냄새만 나지 않게"", ""꽃 향도 조금 원함""]}",ok,,1,644,109,1.294,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:53:47.219105+00:00
A-87922-1,A,87922,1,말린 담뱃잎 향이 진하고 포근한 살냄새도 느껴졌으면 좋겠어. 장미와 젖은 흙 같은 깊은 향도 있었으면 해.,1,"{
  ""scent_preference"": [
    ""tobacco"",
    ""Rose"",
    ""wet earth""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": ""HIGH"",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""말린 담뱃잎 향이 진하고"",
    ""포근한 살냄새도 느껴졌으면 좋겠어"",
    ""장미와 젖은 흙 같은 깊은 향도 있었으면 해""
  ]
}","{""scent_preference"": [""tobacco"", ""Rose"", ""wet earth""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": ""HIGH"", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""말린 담뱃잎 향이 진하고"", ""포근한 살냄새도 느껴졌으면 좋겠어"", ""장미와 젖은 흙 같은 깊은 향도 있었으면 해""]}",ok,,1,645,140,1.976,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:53:49.195202+00:00
A-87922-2,A,87922,2,어둡고 묵직한 분위기의 향을 원해. 담뱃잎과 나무 향이 강하면서 장미 향이 선명하게 섞여 있으면 좋겠어.,1,"{
  ""scent_preference"": [""tobacco"", ""woody"", ""rose""],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""어둡고 묵직한 분위기"", ""담뱃잎과 나무 향이 강한 편"", ""장미 향이 선명하게 섞여 있으면 좋겠어""]
}","{""scent_preference"": [""tobacco"", ""woody"", ""rose""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""어둡고 묵직한 분위기"", ""담뱃잎과 나무 향이 강한 편"", ""장미 향이 선명하게 섞여 있으면 좋겠어""]}",ok,,1,644,122,2.702,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:53:51.897177+00:00
A-87922-3,A,87922,3,담배잎과 흙내음이 나는 진한 향을 찾고 있어. 부드러운 체취 느낌과 장미가 함께 나서 성숙한 분위기면 좋겠어.,1,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""진한 향(담배잎, 흙내음)"",
    ""부드러운 체취 느낌"",
    ""장미가 함께 남"",
    ""성숙한 분위기""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""진한 향(담배잎, 흙내음)"", ""부드러운 체취 느낌"", ""장미가 함께 남"", ""성숙한 분위기""]}",ok,,1,642,110,1.638,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:53:53.535323+00:00
A-94734-1,A,94734,1,상큼한 감귤과 달콤한 과일 향이 풍성했으면 좋겠어. 향긋한 허브와 깨끗한 살냄새도 같이 느껴지면 해.,2,"{
  ""scent_preference"": [""citrus"", ""fruity"", ""herbal""],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""달콤한 과일 향"", ""풍성했으면 좋겠어"", ""깨끗한 살냄새도 같이 느껴지면 해""]
}","{""scent_preference"": [""citrus"", ""fruity"", ""herbal""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""달콤한 과일 향"", ""풍성했으면 좋겠어"", ""깨끗한 살냄새도 같이 느껴지면 해""]}",ok,,1,646,113,1.577,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:53:55.113078+00:00
A-94734-2,A,94734,2,과즙이 터지는 듯한 밝은 향을 찾고 있어. 레몬 같은 상큼함이 강하고 달달하면서 포근한 피부 향도 원해.,2,"{
  ""scent_preference"": [
    ""citrus"",
    ""lemon"",
    ""sweet"",
    ""powdery""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""과즙이 터지는 듯한 밝은 향"",
    ""레몬 같은 상큼함이 강함"",
    ""달달하면서 포근한 피부 향""
  ]
}","{""scent_preference"": [""citrus"", ""lemon"", ""sweet"", ""powdery""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""과즙이 터지는 듯한 밝은 향"", ""레몬 같은 상큼함이 강함"", ""달달하면서 포근한 피부 향""]}",ok,,1,637,129,2.441,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:53:57.554207+00:00
A-94734-3,A,94734,3,봄여름에 쓰기 좋은 상큼한 과일 향이면 좋겠어. 은은한 허브 느낌과 부드러운 체취 같은 향도 있었으면 해.,2,"{
  ""scent_preference"": [""citrus"", ""fruit"", ""herbal"", ""woody""],
  ""context"": {
    ""season"": [""spring"", ""summer""],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""상큼한 과일 향"", ""은은한 허브 느낌"", ""부드러운 체취 같은 향""]
}","{""scent_preference"": [""citrus"", ""fruit"", ""herbal"", ""woody""], ""context"": {""season"": [""spring"", ""summer""], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""상큼한 과일 향"", ""은은한 허브 느낌"", ""부드러운 체취 같은 향""]}",ok,,1,638,111,1.69,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:53:59.243963+00:00
A-98848-1,A,98848,1,나무 향이 진하고 레몬 같은 상큼함도 강했으면 좋겠어. 젖은 흙 느낌과 라벤더 향도 함께 원해.,4,"{
  ""scent_preference"": [""woody"", ""citrus"", ""lavender""],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""lemon 같은 상큼함이 강하게"", ""젖은 흙 느낌도 함께"", ""나무 향이 진하게""]
}","{""scent_preference"": [""woody"", ""citrus"", ""lavender""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""lemon 같은 상큼함이 강하게"", ""젖은 흙 느낌도 함께"", ""나무 향이 진하게""]}",ok,,1,636,107,1.852,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:54:01.097225+00:00
A-98848-2,A,98848,2,숲과 감귤을 같이 떠올리게 하는 향을 찾고 있어. 나무 냄새가 중심이고 차분한 꽃과 알싸함도 있으면 해.,4,"{
  ""scent_preference"": [
    ""woody"",
    ""citrus""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""forest-like scent"",
    ""tree/wood notes as the main focus"",
    ""calm floral impression"",
    ""bitterness/tingling/alsharpness""
  ]
}","{""scent_preference"": [""woody"", ""citrus""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""forest-like scent"", ""tree/wood notes as the main focus"", ""calm floral impression"", ""bitterness/tingling/alsharpness""]}",ok,,1,640,117,1.544,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:54:02.641297+00:00
A-98848-3,A,98848,3,마른 나무와 상큼한 과일 향이 선명했으면 좋겠어. 흙내음과 라벤더 같은 편안한 꽃향도 살짝 원해.,4,"{
  ""scent_preference"": [
    ""woody"",
    ""citrus"",
    ""earthy"",
    ""lavender"",
    ""fruity""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""마른 나무 향이 선명했으면 좋겠음"",
    ""상큼한 과일 향이 선명했으면 좋겠음"",
    ""흙내음과 라벤더 같은 편안한 꽃향도 살짝 원함""
  ]
}","{""scent_preference"": [""woody"", ""citrus"", ""earthy"", ""lavender"", ""fruity""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""마른 나무 향이 선명했으면 좋겠음"", ""상큼한 과일 향이 선명했으면 좋겠음"", ""흙내음과 라벤더 같은 편안한 꽃향도 살짝 원함""]}",ok,,1,640,152,1.918,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:54:04.559506+00:00
A-100813-1,A,100813,1,바닐라 향이 진하고 장작을 태운 듯한 연기 냄새가 강했으면 좋겠어. 나무 향과 달콤함도 풍성하게 원해.,1,"{
  ""scent_preference"": [""Vanilla"", ""woody"", ""sweet""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": ""HIGH"", ""longevity"": """"},
  ""avoid"": [],
  ""additional_requirements"": [""장작을 태운 듯한 연기 냄새가 강했으면 좋겠어"", ""나무 향과 달콤함도 풍성하게 원해""]
}","{""scent_preference"": [""Vanilla"", ""woody"", ""sweet""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": ""HIGH"", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""장작을 태운 듯한 연기 냄새가 강했으면 좋겠어"", ""나무 향과 달콤함도 풍성하게 원해""]}",ok,,1,643,105,1.886,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:54:06.445919+00:00
A-100813-2,A,100813,2,모닥불 옆에서 바닐라 디저트를 먹는 듯한 향을 찾고 있어. 탄 나무 냄새가 진하고 달달했으면 좋겠어.,1,"{
  ""scent_preference"": [""Vanilla"", ""sweet"", ""smoky"", ""woody""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": ""HIGH"", ""longevity"": """"},
  ""avoid"": [],
  ""additional_requirements"": [""모닥불 옆"", ""바닐라 디저트를 먹는 듯한 향"", ""탄 나무 냄새가 진하고 달달했으면 좋겠어""]
}","{""scent_preference"": [""Vanilla"", ""sweet"", ""smoky"", ""woody""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": ""HIGH"", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""모닥불 옆"", ""바닐라 디저트를 먹는 듯한 향"", ""탄 나무 냄새가 진하고 달달했으면 좋겠어""]}",ok,,1,640,112,1.266,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:54:07.711573+00:00
A-100813-3,A,100813,3,달콤한 바닐라와 그을린 나무 향이 함께 나는 향이면 좋겠어. 따뜻하고 묵직하면서 살짝 보송하게 마무리됐으면 해.,1,"{
  ""scent_preference"": [""Vanilla"", ""woody""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [],
  ""additional_requirements"": [""sweet"", ""grilled/burnt 느낌의 woody"", ""warm"", ""heavy"", ""slightly 보송하게 마무리""]
}","{""scent_preference"": [""Vanilla"", ""woody""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""sweet"", ""grilled/burnt 느낌의 woody"", ""warm"", ""heavy"", ""slightly 보송하게 마무리""]}",ok,,1,643,92,1.384,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:54:09.095930+00:00
A-101351-1,A,101351,1,나무 향이 강하고 위스키 같은 술 향이 진하게 느껴졌으면 좋겠어. 따뜻한 향신료와 바닐라도 살짝 원해.,2,"{
  ""scent_preference"": [""woody"", ""whiskey"", ""warm spices"", ""vanilla""],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": ""HIGH"",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": []
}","{""scent_preference"": [""woody"", ""whiskey"", ""warm spices"", ""vanilla""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": ""HIGH"", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": []}",ok,,1,640,84,1.646,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:54:10.741498+00:00
A-101351-2,A,101351,2,나무통에 숙성한 술을 떠올리게 하는 향을 찾고 있어. 묵직하고 따뜻하면서 은은한 과일 단향도 있으면 좋겠어.,2,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""나무통에 숙성한 술을 떠올리게 하는 향"",
    ""묵직하고 따뜻한 느낌"",
    ""은은한 과일 단향""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""나무통에 숙성한 술을 떠올리게 하는 향"", ""묵직하고 따뜻한 느낌"", ""은은한 과일 단향""]}",ok,,1,642,109,1.463,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:54:12.204152+00:00
A-101351-3,A,101351,3,술집의 나무 바와 위스키 같은 깊은 향이면 좋겠어. 살짝 매콤하고 끝에는 부드러운 바닐라가 남았으면 해.,2,"{
  ""scent_preference"": [""woody"", ""whiskey"", ""spicy"", ""vanilla""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [],
  ""additional_requirements"": [""bar에서 마시는 술집 분위기"", ""나무 바와 위스키 같은 깊은 향"", ""끝에는 부드러운 바닐라 잔향""]
}","{""scent_preference"": [""woody"", ""whiskey"", ""spicy"", ""vanilla""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""bar에서 마시는 술집 분위기"", ""나무 바와 위스키 같은 깊은 향"", ""끝에는 부드러운 바닐라 잔향""]}",ok,,1,640,109,1.371,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:54:13.575179+00:00
A-103564-1,A,103564,1,상큼한 감귤 향이 강하고 나무 냄새가 또렷했으면 좋겠어. 살짝 알싸하면서 전체적으로 시원하면 해.,3,"{
  ""scent_preference"": [""citrus"", ""woody""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": ""HIGH"", ""longevity"": """"},
  ""avoid"": [],
  ""additional_requirements"": [""상큼한 감귤 향이 강했으면 좋겠어"", ""나무 냄새가 또렷했으면 좋겠어"", ""살짝 알싸하게"", ""전체적으로 시원하게""]
}","{""scent_preference"": [""citrus"", ""woody""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": ""HIGH"", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""상큼한 감귤 향이 강했으면 좋겠어"", ""나무 냄새가 또렷했으면 좋겠어"", ""살짝 알싸하게"", ""전체적으로 시원하게""]}",ok,,1,637,112,1.549,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:54:15.123952+00:00
A-103564-2,A,103564,2,레몬 같은 밝은 향과 숲의 나무 향이 같이 나는 향을 찾고 있어. 무겁지 않고 깔끔했으면 좋겠어.,3,"{
  ""scent_preference"": [
    ""citrus"",
    ""woody""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""레몬 같은 밝은 향"",
    ""숲의 나무 향"",
    ""무겁지 않게"",
    ""깔끔했으면 좋겠어""
  ]
}","{""scent_preference"": [""citrus"", ""woody""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""레몬 같은 밝은 향"", ""숲의 나무 향"", ""무겁지 않게"", ""깔끔했으면 좋겠어""]}",ok,,1,635,118,1.219,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:54:16.343353+00:00
A-103564-3,A,103564,3,첫 향은 상쾌한 과일 느낌이고 뒤에는 마른 나무 냄새가 남았으면 해. 톡 쏘는 느낌도 조금 원해.,3,"{
  ""scent_preference"": [""fruity"", ""woody""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [],
  ""additional_requirements"": [""first impression: fresh fruit feel"", ""after-scent: dry wood smell"", ""a little bit of a sharp/tangy feel""]
}","{""scent_preference"": [""fruity"", ""woody""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""first impression: fresh fruit feel"", ""after-scent: dry wood smell"", ""a little bit of a sharp/tangy feel""]}",ok,,1,639,92,1.636,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:54:17.978902+00:00
A-103715-1,A,103715,1,허브와 과일 향이 같이 나면서 바닷바람처럼 시원했으면 좋겠어. 끝에는 나무 향이 은은하게 남으면 해.,1,"{
  ""scent_preference"": [
    ""herb"",
    ""fruity"",
    ""woody""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""바닷바람처럼 시원했으면 좋겠어""
  ]
}","{""scent_preference"": [""herb"", ""fruity"", ""woody""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""바닷바람처럼 시원했으면 좋겠어""]}",ok,,1,636,101,1.661,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:54:19.640257+00:00
A-103715-2,A,103715,2,싱그러운 풀향이 중심인데 과일의 달콤함도 있었으면 좋겠어. 너무 무겁지 않고 바다 근처 같은 청량함을 원해.,1,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""싱그러운 풀향 중심"",
    ""과일의 달콤함이 있었으면 좋겠음"",
    ""너무 무겁지 않음"",
    ""바다 근처 같은 청량함""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""싱그러운 풀향 중심"", ""과일의 달콤함이 있었으면 좋겠음"", ""너무 무겁지 않음"", ""바다 근처 같은 청량함""]}",ok,,1,639,115,2.239,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:54:21.880233+00:00
A-103715-3,A,103715,3,여름에 쓰기 좋은 향으로 찾고 있어. 상큼한 과일과 시원한 바다 느낌이 나고 숲처럼 자연스러운 향도 있으면 좋겠어.,1,"{
  ""scent_preference"": [
    ""citrus"",
    ""fruity"",
    ""ocean"",
    ""woody""
  ],
  ""context"": {
    ""season"": [
      ""summer""
    ],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""상큼한 과일 느낌"",
    ""시원한 바다 느낌"",
    ""숲처럼 자연스러운 향""
  ]
}","{""scent_preference"": [""citrus"", ""fruity"", ""ocean"", ""woody""], ""context"": {""season"": [""summer""], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""상큼한 과일 느낌"", ""시원한 바다 느낌"", ""숲처럼 자연스러운 향""]}",ok,,1,641,126,1.464,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:54:23.344275+00:00
