query_id,query_text,source,split_status,raw_response,parsed,status,error,attempts,prompt_tokens,completion_tokens,latency_seconds,model_name,prompt_sha256,run_timestamp
SQ0052,"나는 우디향을 좋아하는데, 남성적인 향은 싫어. 중성적인 향도 별로야. 너무 향이 빨리 날아가지 않았으면 좋겠는데 잔향도 좋았으면 좋겠어. 그렇다고 너무 흔한 향수는 싫고, 너무 비싼 향수는 내가 아직 부담스러워. 어떤 향수가 나에게 좋을까? 우디, 머스크 이런 쪽을 좋아하는 것 같아. 딥티크의 도손 써본적있어",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [""woody"", ""musk""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [""masculine scent"", ""neutral scent"", ""too common perfume"", ""too expensive perfume""],
  ""additional_requirements"": [""우디/머스크 계열 선호"", ""남성적인 향은 싫음"", ""중성적인 향도 별로"", ""향이 너무 빨리 날아가지 않았으면 좋겠음"", ""잔향도 좋았으면 좋겠음"", ""너무 흔한 향수는 싫음"", ""너무 비싼 향수는 부담"", ""딥티크 도손을 써본 적 있음""]
}","{""scent_preference"": [""woody"", ""musk""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [""masculine scent"", ""neutral scent"", ""too common perfume"", ""too expensive perfume""], ""additional_requirements"": [""우디/머스크 계열 선호"", ""남성적인 향은 싫음"", ""중성적인 향도 별로"", ""향이 너무 빨리 날아가지 않았으면 좋겠음"", ""잔향도 좋았으면 좋겠음"", ""너무 흔한 향수는 싫음"", ""너무 비싼 향수는 부담"", ""딥티크 도손을 써본 적 있음""]}",ok,,1,714,175,2.001,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:00:52.530040+00:00
SQ0053,"자연의 향을 좋아해. 우디, 시트러스, 베르가못 계열같은 향들. 달콤한 냄새는 별로 좋아하지 않고 우디, 시트러스 향이 나면서 자연스러운 향이 좋아. 그리고 머스크향 같은 것도 좋아해. 너무 향이 쎄지 않았으면 좋겠어.",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [
    ""woody"",
    ""citrus"",
    ""bergamot"",
    ""musk""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": ""LOW"",
    ""longevity"": """"
  },
  ""avoid"": [
    ""sweet""
  ],
  ""additional_requirements"": [
    ""자연스러운 향을 선호""
  ]
}","{""scent_preference"": [""woody"", ""citrus"", ""bergamot"", ""musk""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": ""LOW"", ""longevity"": """"}, ""avoid"": [""sweet""], ""additional_requirements"": [""자연스러운 향을 선호""]}",ok,,1,678,111,1.454,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:00:53.983877+00:00
SQ0054,네,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": []
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": []}",ok,,1,601,67,1.152,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:00:55.136140+00:00
SQ0055,여름에 쓰려고 하는데 시트러스하지만 머스크한 느낌을 품고 있으면서 그렇다고 너무 무겁지 않은 향을 추천받고싶어 그리고 달달한 느낌보다는 화이트플로럴계열이 더 나은것같아,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [
    ""citrus"",
    ""musk"",
    ""white floral""
  ],
  ""context"": {
    ""season"": [
      ""summer""
    ],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [
    ""too heavy""
  ],
  ""additional_requirements"": [
    ""sweet 느낌보다는 white floral 계열 선호""
  ]
}","{""scent_preference"": [""citrus"", ""musk"", ""white floral""], ""context"": {""season"": [""summer""], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [""too heavy""], ""additional_requirements"": [""sweet 느낌보다는 white floral 계열 선호""]}",ok,,1,655,113,1.575,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:00:56.710963+00:00
SQ0056,데일리로 쓰고 싶고 너무 남자 향수 같은 느낌이 들지 않았으면 좋겠어요. 그리고 플로럴 계열이나 프룻티한 느낌이 좋아요. 그런데 시트러스한 느낌은 좀 적었으면 좋겠어요,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [
    ""floral"",
    ""fruity""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [
      ""day""
    ],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [
    ""too masculine""
  ],
  ""additional_requirements"": [
    ""citrus should be low""
  ]
}","{""scent_preference"": [""floral"", ""fruity""], ""context"": {""season"": [], ""daypart"": [""day""], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [""too masculine""], ""additional_requirements"": [""citrus should be low""]}",ok,,1,655,103,1.623,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:00:58.333957+00:00
SQ0057,나는 묵직한 우드향을 좋아하고 향수 용량이 큰 걸 찾고 있어. 전체적으로 디자인이 깔끔하고 퓨어한 이미지면 좋을 것 같아. 가격대는 10만원대로 찾고 있고 하루동안 향이 나왔으면 좋겠어.,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [
    ""woody""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": ""HIGH""
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""묵직한 우드향"",
    ""향수 용량이 큰 것"",
    ""디자인이 깔끔하고 퓨어한 이미지"",
    ""가격대 10만원대"",
    ""하루동안 향이 나왔으면 함""
  ]
}","{""scent_preference"": [""woody""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": ""HIGH""}, ""avoid"": [], ""additional_requirements"": [""묵직한 우드향"", ""향수 용량이 큰 것"", ""디자인이 깔끔하고 퓨어한 이미지"", ""가격대 10만원대"", ""하루동안 향이 나왔으면 함""]}",ok,,1,663,134,1.445,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:00:59.779245+00:00
SQ0058,"여름 바다가 생각나는 시원한 향으로 향수 추천해줘. 가격이 10만원 미만이고 지속력이 은은하게 긴 향수면 좋겠어. 여자고 너무 진한향이나 우드, 머스크는 좋아하지않으니까 제외하고 추천해줘.",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [
      ""summer""
    ],
    ""daypart"": [],
    ""gender"": [
      ""female""
    ]
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": ""MEDIUM""
  },
  ""avoid"": [
    ""우드"",
    ""머스크"",
    ""너무 진한향""
  ],
  ""additional_requirements"": [
    ""여름 바다가 생각나는 시원한 향"",
    ""가격 10만원 미만"",
    ""지속력이 은은하게 길었으면 좋겠어""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [""summer""], ""daypart"": [], ""gender"": [""female""]}, ""performance"": {""intensity"": """", ""longevity"": ""MEDIUM""}, ""avoid"": [""우드"", ""머스크"", ""너무 진한향""], ""additional_requirements"": [""여름 바다가 생각나는 시원한 향"", ""가격 10만원 미만"", ""지속력이 은은하게 길었으면 좋겠어""]}",ok,,1,662,141,1.543,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:01.322512+00:00
SQ0059,은은하면서 달달하고 그렇게 역하지 않은 향수 추천 부탁해,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""은은하면서 달달함"",
    ""역하지 않게""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""은은하면서 달달함"", ""역하지 않게""]}",ok,,1,615,85,1.022,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:02.344279+00:00
SQ0060,여름에 뿌릴만한 남성용 향수 추천해줘 예산은 20만원 이하로 부탁해,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [
      ""summer""
    ],
    ""daypart"": [],
    ""gender"": [
      ""male""
    ]
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""budget 20만원 이하"",
    ""여름에 뿌릴만한""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [""summer""], ""daypart"": [], ""gender"": [""male""]}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""budget 20만원 이하"", ""여름에 뿌릴만한""]}",ok,,1,627,101,1.652,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:03.996644+00:00
SQ0061,비 온 뒤의 숲의 냄새,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""비 온 뒤의 숲의 냄새""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""비 온 뒤의 숲의 냄새""]}",ok,,1,610,82,1.119,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:05.116500+00:00
SQ0062,"내가 주로 사용했던 향수는 베르사체 딜런퍼플, 아쿠아 디파르마, 르라보 모하비고스트, 티파니앤코 러브포힘,딥디크 플레르드뽀 인데 비슷한 향을 가진 향수 추천해줘.",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""주로 사용했던 향수: 베르사체 딜런퍼플"",
    ""주로 사용했던 향수: 아쿠아 디 파르마"",
    ""주로 사용했던 향수: 르라보 모하비 고스트"",
    ""주로 사용했던 향수: 티파니 앤 코 러브 포 힘"",
    ""주로 사용했던 향수: 딥디크 플레르드뽀"",
    ""위 향수들과 비슷한 향의 향수 추천 요청""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""주로 사용했던 향수: 베르사체 딜런퍼플"", ""주로 사용했던 향수: 아쿠아 디 파르마"", ""주로 사용했던 향수: 르라보 모하비 고스트"", ""주로 사용했던 향수: 티파니 앤 코 러브 포 힘"", ""주로 사용했던 향수: 딥디크 플레르드뽀"", ""위 향수들과 비슷한 향의 향수 추천 요청""]}",ok,,1,672,181,1.967,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:07.083013+00:00
SQ0063,넵,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": []
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": []}",ok,,1,602,67,1.274,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:08.358160+00:00
SQ0064,로즈마리 녹차 레몬 사과같은 가볍고 청량한 향에 살짝 우디한 향이 가미되서 무게감이 있으면 좋겠고 파우더리한 향이나 머스크향은 없으면 좋겠어,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [""Rosemary"", ""Green Tea"", ""Lemon"", ""Apple""],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [""Powdery"", ""Musk""],
  ""additional_requirements"": [""가볍고 청량한 향"", ""살짝 우디한 향이 가미되어 무게감이 있음""]
}","{""scent_preference"": [""Rosemary"", ""Green Tea"", ""Lemon"", ""Apple""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [""Powdery"", ""Musk""], ""additional_requirements"": [""가볍고 청량한 향"", ""살짝 우디한 향이 가미되어 무게감이 있음""]}",ok,,1,658,115,1.407,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:09.765251+00:00
SQ0065,내 최애캐를 이미지화한 향수를 만들어줘.,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""최애캐를 이미지화한 향수""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""최애캐를 이미지화한 향수""]}",ok,,1,613,81,1.309,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:11.073851+00:00
SQ0066,"너는 향수 매장에서 향수를 판매하고 있는 셀러야. 모든 종류의 향수를 판매하고있어서 어울리는 향수를 찾아서 추천할 수 있어. 나는 향수를 뿌려본 적 없어서 관련 지식이 없는 사람이야. 그런 사람이 이해할 수 있게 설명을 곁들여서 향수를 세가지 추천해줘 다양한 향과 가격대로 추천할 것 나는 20대 중반 남성이고, 교육을 수강하러 다녀. 향수를 뿌림으로써 다음 효과를 기대해 주변 동료들이 느끼기에 깔끔한 이미지 얻음 너무 강하지 않아 은은한 향으로 상대방에게 불쾌감을 주지 않음",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [""day""],
    ""gender"": [""male""]
  },
  ""performance"": {
    ""intensity"": ""LOW"",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""20대 중반 남성"", ""교육 수강하러 다니는 상황"", ""동료들이 느끼기에 깔끔한 이미지"", ""너무 강하지 않고 은은한 향"", ""상대방에게 불쾌감을 주지 않기"", ""다양한 향과 가격대로 3가지 추천"", ""향수를 뿌려본 경험 없음(이해하기 쉽게 설명 필요)""]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [""day""], ""gender"": [""male""]}, ""performance"": {""intensity"": ""LOW"", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""20대 중반 남성"", ""교육 수강하러 다니는 상황"", ""동료들이 느끼기에 깔끔한 이미지"", ""너무 강하지 않고 은은한 향"", ""상대방에게 불쾌감을 주지 않기"", ""다양한 향과 가격대로 3가지 추천"", ""향수를 뿌려본 경험 없음(이해하기 쉽게 설명 필요)""]}",ok,,1,751,162,1.83,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:12.903753+00:00
SQ0067,데이트갈때 우드향나고 은은하게 났으면 좋겠어.,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [""woody""],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": ""LOW"",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""데이트할 때"", ""은은하게 나는 우드향""]
}","{""scent_preference"": [""woody""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": ""LOW"", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""데이트할 때"", ""은은하게 나는 우드향""]}",ok,,1,618,85,1.677,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:14.580917+00:00
SQ0068,"아래 조건에 부합하는 향수 3가지 추천해. 향수의 향과 가격 등 상세 정보와 추천하는 이유 작성해서 제출하도록. 좋아하는 향: 달다구리, 시트러스 계열도 괜찮음 싫어하는 향: 담배냄새 지속력: 한 번 뿌렸을 때 잔향이 좀 오래 갔으면 함 가격: 20만원 이내",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [
    ""Vanilla"",
    ""Citrus""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": ""HIGH""
  },
  ""avoid"": [
    ""tobacco smell""
  ],
  ""additional_requirements"": [
    ""3가지 향수 추천"",
    ""가격 20만원 이내"",
    ""한 번 뿌렸을 때 잔향이 좀 오래 갔으면 함"",
    ""싫어하는 향: 담배냄새""
  ]
}","{""scent_preference"": [""Vanilla"", ""Citrus""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": ""HIGH""}, ""avoid"": [""tobacco smell""], ""additional_requirements"": [""3가지 향수 추천"", ""가격 20만원 이내"", ""한 번 뿌렸을 때 잔향이 좀 오래 갔으면 함"", ""싫어하는 향: 담배냄새""]}",ok,,1,691,145,1.581,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:16.161804+00:00
SQ0069,"향수1, 향수2, 향수3 쓰고 있는데 비슷한 느낌의 향수 추천해줘 계절감 고려해서 알려줘",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""향수1, 향수2, 향수3과 비슷한 느낌의 향수 추천 요청"",
    ""계절감 고려""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""향수1, 향수2, 향수3과 비슷한 느낌의 향수 추천 요청"", ""계절감 고려""]}",ok,,1,631,100,1.348,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:17.509545+00:00
SQ0070,"나는 향에 예민해서 계속 맡아도 머리 아프지 않은 자연스러운 향수가 필요해. 우디나 금속, 가죽 느낌은 싫고 너무 화장품 느낌도 싫어. 자연에서 유래된 향이었으면 좋겠어. 너무 달콤한 것도 별로야. 우디가 섞이더라도 메인 노트가 아니면 괜찮아. 그리고 너무 흔해서 남들이 엄청 많이 쓰는 향은 아니었으면 좋겠어. 워터 베이스면 더 좋아.",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [
    ""woody"",
    ""metallic"",
    ""leather"",
    ""cosmetic-like"",
    ""too sweet""
  ],
  ""additional_requirements"": [
    ""headache-free even when smelling continuously"",
    ""natural-origin scent"",
    ""woody is okay if not the main note"",
    ""not a very common scent that many people use a lot"",
    ""water-based""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [""woody"", ""metallic"", ""leather"", ""cosmetic-like"", ""too sweet""], ""additional_requirements"": [""headache-free even when smelling continuously"", ""natural-origin scent"", ""woody is okay if not the main note"", ""not a very common scent that many people use a lot"", ""water-based""]}",ok,,1,718,144,1.752,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:19.261273+00:00
SQ0071,겨울 아침에 딱~ 일어나서 창문을 열었는데 느껴지는 차갑고 상쾌한 향(탑노트). 점심에 느껴지는 밸런스가 느껴지는 머스크 계열의 향(미들노트) .저녁에 느껴지는 해가지는 느낌의 우디한 무거운 향(베이스노트),survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [""winter""],
    ""daypart"": [""day""],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""차갑고 상쾌한 향(탑노트)"", ""머스크 계열의 밸런스(미들노트)"", ""해지는 느낌의 우디한 무거운 향(베이스노트)"", ""겨울 아침~점심~저녁까지 시간대별로 느껴지는 이미지/무드""]
}","{""scent_preference"": [], ""context"": {""season"": [""winter""], ""daypart"": [""day""], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""차갑고 상쾌한 향(탑노트)"", ""머스크 계열의 밸런스(미들노트)"", ""해지는 느낌의 우디한 무거운 향(베이스노트)"", ""겨울 아침~점심~저녁까지 시간대별로 느껴지는 이미지/무드""]}",ok,,1,686,144,1.787,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:21.048985+00:00
SQ0072,"내가 원하는 향수는 데일리로 가볍게 사용할 수 있는 향수야. 탑노트는 조금 가벼운 느낌이었으면 좋겠고, 미들노트는 머스크 향이 가볍지만 깔끔하게 깔렸으면 좋겠어.",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [
      ""day""
    ],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""daily로 가볍게 사용"",
    ""top note는 조금 가벼운 느낌"",
    ""middle note는 머스크 향이 가볍지만 깔끔하게""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [""day""], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""daily로 가볍게 사용"", ""top note는 조금 가벼운 느낌"", ""middle note는 머스크 향이 가볍지만 깔끔하게""]}",ok,,1,664,115,1.55,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:22.598884+00:00
SQ0073,"나는 깨끗하고 시원한 향을 좋아하고, 편백나무, 산내음처럼 자연스러운 향을 좋아해. 그래서 주로 우디나 플로럴한 계열을 좋아하는데, 대신 스파이시한 계열은 좋아하지 않아. 이런 나한테 향수를 추천해줄래?",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [
    ""woody"",
    ""floral"",
    ""cedar"",
    ""citrus""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [
    ""spicy""
  ],
  ""additional_requirements"": [
    ""clean and cool feeling"",
    ""liked natural scents like 편백나무 and 산내음""
  ]
}","{""scent_preference"": [""woody"", ""floral"", ""cedar"", ""citrus""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [""spicy""], ""additional_requirements"": [""clean and cool feeling"", ""liked natural scents like 편백나무 and 산내음""]}",ok,,1,671,121,1.797,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:24.396232+00:00
SQ0074,"진한 향수는 싫어, 가벼운 향수를 원하고 너무 우디하지 않은 풀냄새 계열의 향수를 추천해줘. 근데 또 너무 진한건 싫어. 플로럴 향은 제외해줘. 다시 한번 말하는데 향이 진하면 안돼. 여름 제외하고 사용할 거야. 가격대별로 한국에서 구매할 수 있는 향수 리스트를 알려줘.",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": ""LOW"",
    ""longevity"": """"
  },
  ""avoid"": [
    ""우디한 향"",
    ""풀냄새 계열(너무 우디하지 않은 범위 제외 요청이므로, 사용자는 ‘너무 우디하지 않은 풀냄새 계열’ 선호/제외가 섞여 있음)"",
    ""플로럴 향"",
    ""진한 향수"",
    ""여름""
  ],
  ""additional_requirements"": [
    ""가벼운 향수 원함"",
    ""풀냄새 계열을 원하되 너무 우디하지 않게"",
    ""플로럴 향은 제외"",
    ""향이 진하면 안 됨"",
    ""여름 제외하고 사용"",
    ""가격대별로 한국에서 구매할 수 있는 향수 리스트를 요청""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": ""LOW"", ""longevity"": """"}, ""avoid"": [""우디한 향"", ""풀냄새 계열(너무 우디하지 않은 범위 제외 요청이므로, 사용자는 ‘너무 우디하지 않은 풀냄새 계열’ 선호/제외가 섞여 있음)"", ""플로럴 향"", ""진한 향수"", ""여름""], ""additional_requirements"": [""가벼운 향수 원함"", ""풀냄새 계열을 원하되 너무 우디하지 않게"", ""플로럴 향은 제외"", ""향이 진하면 안 됨"", ""여름 제외하고 사용"", ""가격대별로 한국에서 구매할 수 있는 향수 리스트를 요청""]}",ok,,1,692,223,2.191,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:26.587315+00:00
SQ0075,넵 알겠습니다.,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": []
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": []}",ok,,1,605,67,1.009,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:27.596081+00:00
