query_id,query_type,query,resolution_status,resolution_rate,rank,perfume_id,name,brand,final_score,base_match_score,evidence_coverage,accord_match,note_match,season_match,daypart_match,popularity_magnitude,popularity_quartile,explanation,all_conditions_satisfied
Q085,ACCORD_SEASON,여름에 어울리는 floral 향,RESOLVED,1.0,3,73276,Bombshell Sundrenched,Victoria's Secret,0.8695652186870575,0.8695652186870575,1.0,1.0,,0.739130437374115,,1308.0,Q4,"이 향수의 계산 근거는 floral Accord 강도 100점, 커뮤니티 summer 74%입니다.",True
Q085,ACCORD_SEASON,여름에 어울리는 floral 향,RESOLVED,1.0,4,91501,Meet Me In Miami,Bath & Body Works,0.8663793206214905,0.8663793206214905,1.0,1.0,,0.732758641242981,,632.0,Q4,"이 향수의 계산 근거는 floral Accord 강도 100점, 커뮤니티 summer 73%입니다.",True
Q085,ACCORD_SEASON,여름에 어울리는 floral 향,RESOLVED,1.0,5,105643,Pink Beach,Saltair,0.8571428656578064,0.8571428656578064,1.0,1.0,,0.7142857313156128,,191.0,Q3,"이 향수의 계산 근거는 floral Accord 강도 100점, 커뮤니티 summer 71%입니다.",True
Q085,ACCORD_SEASON,여름에 어울리는 floral 향,RESOLVED,1.0,6,81412,Coconut Sun,The 7 Virtues,0.8540855944156647,0.8540855944156647,1.0,1.0,,0.7081711888313293,,5817.0,Q4,"이 향수의 계산 근거는 floral Accord 강도 100점, 커뮤니티 summer 71%입니다.",True
Q085,ACCORD_SEASON,여름에 어울리는 floral 향,RESOLVED,1.0,7,2867,L'Eau d'Issey Summer 2008,Issey Miyake,0.8499999940395355,0.8499999940395355,1.0,1.0,,0.699999988079071,,410.0,Q4,"이 향수의 계산 근거는 floral Accord 강도 100점, 커뮤니티 summer 70%입니다.",True
Q085,ACCORD_SEASON,여름에 어울리는 floral 향,RESOLVED,1.0,8,97999,Velvet Petals Sol,Victoria's Secret,0.8499999940395355,0.8499999940395355,1.0,1.0,,0.699999988079071,,122.0,Q3,"이 향수의 계산 근거는 floral Accord 강도 100점, 커뮤니티 summer 70%입니다.",True
Q085,ACCORD_SEASON,여름에 어울리는 floral 향,RESOLVED,1.0,9,2180,Sea & Sun in Cadaques,Salvador Dali,0.8409090936183929,0.8409090936183929,1.0,1.0,,0.6818181872367859,,6806.0,Q4,"이 향수의 계산 근거는 floral Accord 강도 100점, 커뮤니티 summer 68%입니다.",True
Q085,ACCORD_SEASON,여름에 어울리는 floral 향,RESOLVED,1.0,10,4618,Nautica Bermuda Blue,Nautica,0.8400000035762787,0.8400000035762787,1.0,1.0,,0.6800000071525574,,285.0,Q3,"이 향수의 계산 근거는 floral Accord 강도 100점, 커뮤니티 summer 68%입니다.",True
Q086,ACCORD_DAYPART,낮에 어울리는 floral 향,RESOLVED,1.0,1,5801,In Bloom,The Healing Garden,1.0,1.0,1.0,1.0,,,1.0,145.0,Q3,"이 향수의 계산 근거는 floral Accord 강도 100점, 커뮤니티 day 100%입니다.",True
Q086,ACCORD_DAYPART,낮에 어울리는 floral 향,RESOLVED,1.0,2,7205,Adidas Woman Active Start,Adidas,1.0,1.0,1.0,1.0,,,1.0,128.0,Q3,"이 향수의 계산 근거는 floral Accord 강도 100점, 커뮤니티 day 100%입니다.",True
Q086,ACCORD_DAYPART,낮에 어울리는 floral 향,RESOLVED,1.0,3,11862,Revert Eco,Rue21,1.0,1.0,1.0,1.0,,,1.0,277.0,Q3,"이 향수의 계산 근거는 floral Accord 강도 100점, 커뮤니티 day 100%입니다.",True
Q086,ACCORD_DAYPART,낮에 어울리는 floral 향,RESOLVED,1.0,4,30974,Bely Lotos,Dilís Parfum,1.0,1.0,1.0,1.0,,,1.0,198.0,Q3,"이 향수의 계산 근거는 floral Accord 강도 100점, 커뮤니티 day 100%입니다.",True
Q086,ACCORD_DAYPART,낮에 어울리는 floral 향,RESOLVED,1.0,5,57051,Xperience,Christina Aguilera,1.0,1.0,1.0,1.0,,,1.0,314.0,Q3,"이 향수의 계산 근거는 floral Accord 강도 100점, 커뮤니티 day 100%입니다.",True
Q086,ACCORD_DAYPART,낮에 어울리는 floral 향,RESOLVED,1.0,6,11008,Fresh Essence,David Yurman,0.9916666746139526,0.9916666746139526,1.0,1.0,,,0.9833333492279053,523.0,Q4,"이 향수의 계산 근거는 floral Accord 강도 100점, 커뮤니티 day 98%입니다.",True
Q086,ACCORD_DAYPART,낮에 어울리는 floral 향,RESOLVED,1.0,7,28866,Zara Powdery Magnolia 2014,Zara,0.9893617033958435,0.9893617033958435,1.0,1.0,,,0.978723406791687,571.0,Q4,"이 향수의 계산 근거는 floral Accord 강도 100점, 커뮤니티 day 98%입니다.",True
Q086,ACCORD_DAYPART,낮에 어울리는 floral 향,RESOLVED,1.0,8,14974,Eau Ravissante,L'Occitane en Provence,0.9871794879436493,0.9871794879436493,1.0,1.0,,,0.9743589758872986,271.0,Q3,"이 향수의 계산 근거는 floral Accord 강도 100점, 커뮤니티 day 97%입니다.",True
Q086,ACCORD_DAYPART,낮에 어울리는 floral 향,RESOLVED,1.0,9,20262,One Wish,Dzintars,0.9871794879436493,0.9871794879436493,1.0,1.0,,,0.9743589758872986,373.0,Q3,"이 향수의 계산 근거는 floral Accord 강도 100점, 커뮤니티 day 97%입니다.",True
Q086,ACCORD_DAYPART,낮에 어울리는 floral 향,RESOLVED,1.0,10,24955,Love,Avon,0.9868420958518982,0.9868420958518982,1.0,1.0,,,0.9736841917037964,497.0,Q4,"이 향수의 계산 근거는 floral Accord 강도 100점, 커뮤니티 day 97%입니다.",True
Q087,ACCORD_SEASON_DAYPART,여름 낮에 어울리는 floral 향,RESOLVED,1.0,1,2180,Sea & Sun in Cadaques,Salvador Dali,0.8722899158795675,0.8722899158795675,1.0,1.0,,0.6818181872367859,0.9350515604019165,6806.0,Q4,"이 향수의 계산 근거는 floral Accord 강도 100점, 커뮤니티 summer 68%, 커뮤니티 day 94%입니다.",True
Q087,ACCORD_SEASON_DAYPART,여름 낮에 어울리는 floral 향,RESOLVED,1.0,2,54244,Pure Grace Desert Summer,Philosophy,0.8722222248713175,0.8722222248713175,1.0,1.0,,0.6666666865348816,0.949999988079071,366.0,Q3,"이 향수의 계산 근거는 floral Accord 강도 100점, 커뮤니티 summer 67%, 커뮤니티 day 95%입니다.",True
Q087,ACCORD_SEASON_DAYPART,여름 낮에 어울리는 floral 향,RESOLVED,1.0,3,81412,Coconut Sun,The 7 Virtues,0.8618805209795634,0.8618805209795634,1.0,1.0,,0.7081711888313293,0.8774703741073608,5817.0,Q4,"이 향수의 계산 근거는 floral Accord 강도 100점, 커뮤니티 summer 71%, 커뮤니티 day 88%입니다.",True
Q087,ACCORD_SEASON_DAYPART,여름 낮에 어울리는 floral 향,RESOLVED,1.0,4,43771,Sunkissed Dreams,Hawaiian Tropic,0.8605222702026367,0.8605222702026367,1.0,1.0,,0.7428571581840515,0.8387096524238586,257.0,Q3,"이 향수의 계산 근거는 floral Accord 강도 100점, 커뮤니티 summer 74%, 커뮤니티 day 84%입니다.",True
Q087,ACCORD_SEASON_DAYPART,여름 낮에 어울리는 floral 향,RESOLVED,1.0,5,930,Burberry Summer,Burberry,0.8592024048169454,0.8592024048169454,1.0,1.0,,0.6345177888870239,0.9430894255638123,1259.0,Q4,"이 향수의 계산 근거는 floral Accord 강도 100점, 커뮤니티 summer 63%, 커뮤니티 day 94%입니다.",True
Q087,ACCORD_SEASON_DAYPART,여름 낮에 어울리는 floral 향,RESOLVED,1.0,6,91501,Meet Me In Miami,Bath & Body Works,0.8589714964230856,0.8589714964230856,1.0,1.0,,0.732758641242981,0.8441558480262756,632.0,Q4,"이 향수의 계산 근거는 floral Accord 강도 100점, 커뮤니티 summer 73%, 커뮤니티 day 84%입니다.",True
Q087,ACCORD_SEASON_DAYPART,여름 낮에 어울리는 floral 향,RESOLVED,1.0,7,73276,Bombshell Sundrenched,Victoria's Secret,0.8574879169464111,0.8574879169464111,1.0,1.0,,0.739130437374115,0.8333333134651184,1308.0,Q4,"이 향수의 계산 근거는 floral Accord 강도 100점, 커뮤니티 summer 74%, 커뮤니티 day 83%입니다.",True
Q087,ACCORD_SEASON_DAYPART,여름 낮에 어울리는 floral 향,RESOLVED,1.0,8,105777,Bombshell St. Tropez,Victoria's Secret,0.8570654193560282,0.8570654193560282,1.0,0.8799999952316284,,0.7849462628364563,0.90625,732.0,Q4,"이 향수의 계산 근거는 floral Accord 강도 88점, 커뮤니티 summer 78%, 커뮤니티 day 91%입니다.",True
Q087,ACCORD_SEASON_DAYPART,여름 낮에 어울리는 floral 향,RESOLVED,1.0,9,7413,Harajuku Lovers Sunshine Cuties Love,Harajuku Lovers,0.8566165566444397,0.8566165566444397,1.0,1.0,,0.6724137663841248,0.8974359035491943,698.0,Q4,"이 향수의 계산 근거는 floral Accord 강도 100점, 커뮤니티 summer 67%, 커뮤니티 day 90%입니다.",True
Q087,ACCORD_SEASON_DAYPART,여름 낮에 어울리는 floral 향,RESOLVED,1.0,10,39881,Brazil Beat,Avon,0.8563275337219238,0.8563275337219238,1.0,0.9200000166893005,,0.71875,0.930232584476471,249.0,Q3,"이 향수의 계산 근거는 floral Accord 강도 92점, 커뮤니티 summer 72%, 커뮤니티 day 93%입니다.",True
Q088,ACCORD_SEASON,겨울에 어울리는 amber 향,RESOLVED,1.0,1,123329,L’Heure Dorée 2026,Guerlain,0.8833333253860474,0.8833333253860474,1.0,1.0,,0.7666666507720947,,239.0,Q3,"이 향수의 계산 근거는 amber Accord 강도 100점, 커뮤니티 winter 77%입니다.",True
Q088,ACCORD_SEASON,겨울에 어울리는 amber 향,RESOLVED,1.0,2,124752,Hersh Bukhori,Alezz Oud,0.880952388048172,0.880952388048172,1.0,1.0,,0.761904776096344,,71.0,Q2,"이 향수의 계산 근거는 amber Accord 강도 100점, 커뮤니티 winter 76%입니다.",True
Q088,ACCORD_SEASON,겨울에 어울리는 amber 향,RESOLVED,1.0,3,15020,Fire and Blood,Game of Thrones,0.8703703582286835,0.8703703582286835,1.0,1.0,,0.7407407164573669,,362.0,Q3,"이 향수의 계산 근거는 amber Accord 강도 100점, 커뮤니티 winter 74%입니다.",True
Q088,ACCORD_SEASON,겨울에 어울리는 amber 향,RESOLVED,1.0,4,21868,Pourpre,Tan Giudicelli,0.8095238208770752,0.8095238208770752,1.0,1.0,,0.6190476417541504,,195.0,Q3,"이 향수의 계산 근거는 amber Accord 강도 100점, 커뮤니티 winter 62%입니다.",True
Q088,ACCORD_SEASON,겨울에 어울리는 amber 향,RESOLVED,1.0,5,54086,Falling Stars on Winter Solstice,Alkemia Perfumes,0.8050000071525574,0.8050000071525574,1.0,0.9700000286102295,,0.6399999856948853,,474.0,Q4,"이 향수의 계산 근거는 amber Accord 강도 97점, 커뮤니티 winter 64%입니다.",True
Q088,ACCORD_SEASON,겨울에 어울리는 amber 향,RESOLVED,1.0,6,101347,Pureblixx Darkest,We Pink,0.8035714328289032,0.8035714328289032,1.0,1.0,,0.6071428656578064,,142.0,Q3,"이 향수의 계산 근거는 amber Accord 강도 100점, 커뮤니티 winter 61%입니다.",True
Q088,ACCORD_SEASON,겨울에 어울리는 amber 향,RESOLVED,1.0,7,112042,Dark Caviar,Paris Elysees,0.8035714328289032,0.8035714328289032,1.0,1.0,,0.6071428656578064,,96.0,Q3,"이 향수의 계산 근거는 amber Accord 강도 100점, 커뮤니티 winter 61%입니다.",True
Q088,ACCORD_SEASON,겨울에 어울리는 amber 향,RESOLVED,1.0,8,88662,Night In Andalus,Ibrahim Fuhaid,0.7903225719928741,0.7903225719928741,1.0,1.0,,0.5806451439857483,,126.0,Q3,"이 향수의 계산 근거는 amber Accord 강도 100점, 커뮤니티 winter 58%입니다.",True
Q088,ACCORD_SEASON,겨울에 어울리는 amber 향,RESOLVED,1.0,9,113165,Amber' A,Osma Perfumes,0.7857142984867096,0.7857142984867096,1.0,1.0,,0.5714285969734192,,70.0,Q2,"이 향수의 계산 근거는 amber Accord 강도 100점, 커뮤니티 winter 57%입니다.",True
Q088,ACCORD_SEASON,겨울에 어울리는 amber 향,RESOLVED,1.0,10,59639,Golden Ambergris,Anonim,0.7781034708023071,0.7781034708023071,1.0,0.9700000286102295,,0.5862069129943848,,417.0,Q4,"이 향수의 계산 근거는 amber Accord 강도 97점, 커뮤니티 winter 59%입니다.",True
Q089,ACCORD_DAYPART,밤에 어울리는 amber 향,RESOLVED,1.0,1,86900,Blend Afgano,Privezarah,0.95652174949646,0.95652174949646,1.0,1.0,,,0.9130434989929199,268.0,Q3,"이 향수의 계산 근거는 amber Accord 강도 100점, 커뮤니티 night 91%입니다.",True
Q089,ACCORD_DAYPART,밤에 어울리는 amber 향,RESOLVED,1.0,2,18985,Zaad Exclusive,O Boticário,0.949999988079071,0.949999988079071,1.0,1.0,,,0.8999999761581421,198.0,Q3,"이 향수의 계산 근거는 amber Accord 강도 100점, 커뮤니티 night 90%입니다.",True
Q089,ACCORD_DAYPART,밤에 어울리는 amber 향,RESOLVED,1.0,3,108790,Mouj Intimate,Milestone Perfumes,0.949999988079071,0.949999988079071,1.0,1.0,,,0.8999999761581421,150.0,Q3,"이 향수의 계산 근거는 amber Accord 강도 100점, 커뮤니티 night 90%입니다.",True
Q089,ACCORD_DAYPART,밤에 어울리는 amber 향,RESOLVED,1.0,4,83468,Glamour Midnight,O Boticário,0.9475218653678894,0.9475218653678894,1.0,1.0,,,0.8950437307357788,1764.0,Q4,"이 향수의 계산 근거는 amber Accord 강도 100점, 커뮤니티 night 90%입니다.",True
Q089,ACCORD_DAYPART,밤에 어울리는 amber 향,RESOLVED,1.0,5,62395,Imperial Leather,Samy Andraus Fragrances,0.9423076808452606,0.9423076808452606,1.0,1.0,,,0.8846153616905212,75.0,Q2,"이 향수의 계산 근거는 amber Accord 강도 100점, 커뮤니티 night 88%입니다.",True
Q089,ACCORD_DAYPART,밤에 어울리는 amber 향,RESOLVED,1.0,6,123329,L’Heure Dorée 2026,Guerlain,0.9423076808452606,0.9423076808452606,1.0,1.0,,,0.8846153616905212,239.0,Q3,"이 향수의 계산 근거는 amber Accord 강도 100점, 커뮤니티 night 88%입니다.",True
Q089,ACCORD_DAYPART,밤에 어울리는 amber 향,RESOLVED,1.0,7,96216,The Great Master,In The Box,0.9375,0.9375,1.0,1.0,,,0.875,191.0,Q3,"이 향수의 계산 근거는 amber Accord 강도 100점, 커뮤니티 night 88%입니다.",True
Q089,ACCORD_DAYPART,밤에 어울리는 amber 향,RESOLVED,1.0,8,119808,Proud of You Amber,Fragrance World,0.9375,0.9375,1.0,1.0,,,0.875,171.0,Q3,"이 향수의 계산 근거는 amber Accord 강도 100점, 커뮤니티 night 88%입니다.",True
Q089,ACCORD_DAYPART,밤에 어울리는 amber 향,RESOLVED,1.0,9,116032,Nocturnality,Arquiste,0.9350000023841858,0.9350000023841858,1.0,0.9700000286102295,,,0.8999999761581421,490.0,Q4,"이 향수의 계산 근거는 amber Accord 강도 97점, 커뮤니티 night 90%입니다.",True
Q089,ACCORD_DAYPART,밤에 어울리는 amber 향,RESOLVED,1.0,10,75325,Vanille Bourbon,Condé Parfum,0.9299593567848206,0.9299593567848206,1.0,0.9900000095367432,,,0.869918704032898,1231.0,Q4,"이 향수의 계산 근거는 amber Accord 강도 99점, 커뮤니티 night 87%입니다.",True
Q090,ACCORD_SEASON_DAYPART,겨울 밤에 어울리는 amber 향,RESOLVED,1.0,1,123329,L’Heure Dorée 2026,Guerlain,0.883760670820872,0.883760670820872,1.0,1.0,,0.7666666507720947,0.8846153616905212,239.0,Q3,"이 향수의 계산 근거는 amber Accord 강도 100점, 커뮤니티 winter 77%, 커뮤니티 night 88%입니다.",True
Q090,ACCORD_SEASON_DAYPART,겨울 밤에 어울리는 amber 향,RESOLVED,1.0,2,15020,Fire and Blood,Game of Thrones,0.8469135761260986,0.8469135761260986,1.0,1.0,,0.7407407164573669,0.800000011920929,362.0,Q3,"이 향수의 계산 근거는 amber Accord 강도 100점, 커뮤니티 winter 74%, 커뮤니티 night 80%입니다.",True
Q090,ACCORD_SEASON_DAYPART,겨울 밤에 어울리는 amber 향,RESOLVED,1.0,3,83468,Glamour Midnight,O Boticário,0.806086003780365,0.806086003780365,1.0,1.0,,0.5232142806053162,0.8950437307357788,1764.0,Q4,"이 향수의 계산 근거는 amber Accord 강도 100점, 커뮤니티 winter 52%, 커뮤니티 night 90%입니다.",True
Q090,ACCORD_SEASON_DAYPART,겨울 밤에 어울리는 amber 향,RESOLVED,1.0,4,108790,Mouj Intimate,Milestone Perfumes,0.799999992052714,0.799999992052714,1.0,1.0,,0.5,0.8999999761581421,150.0,Q3,"이 향수의 계산 근거는 amber Accord 강도 100점, 커뮤니티 winter 50%, 커뮤니티 night 90%입니다.",True
Q090,ACCORD_SEASON_DAYPART,겨울 밤에 어울리는 amber 향,RESOLVED,1.0,5,119808,Proud of You Amber,Fragrance World,0.7916666666666666,0.7916666666666666,1.0,1.0,,0.5,0.875,171.0,Q3,"이 향수의 계산 근거는 amber Accord 강도 100점, 커뮤니티 winter 50%, 커뮤니티 night 88%입니다.",True
Q090,ACCORD_SEASON_DAYPART,겨울 밤에 어울리는 amber 향,RESOLVED,1.0,6,30468,Oriental Noir,Amberfig,0.790723979473114,0.790723979473114,1.0,1.0,,0.5192307829856873,0.8529411554336548,294.0,Q3,"이 향수의 계산 근거는 amber Accord 강도 100점, 커뮤니티 winter 52%, 커뮤니티 night 85%입니다.",True
Q090,ACCORD_SEASON_DAYPART,겨울 밤에 어울리는 amber 향,RESOLVED,1.0,7,96216,The Great Master,In The Box,0.7881205677986145,0.7881205677986145,1.0,1.0,,0.4893617033958435,0.875,191.0,Q3,"이 향수의 계산 근거는 amber Accord 강도 100점, 커뮤니티 winter 49%, 커뮤니티 night 88%입니다.",True
Q090,ACCORD_SEASON_DAYPART,겨울 밤에 어울리는 amber 향,RESOLVED,1.0,8,88206,With the Candlestick,Clue Perfumery,0.7769841253757477,0.7769841253757477,1.0,1.0,,0.47380951046943665,0.8571428656578064,4389.0,Q4,"이 향수의 계산 근거는 amber Accord 강도 100점, 커뮤니티 winter 47%, 커뮤니티 night 86%입니다.",True
Q090,ACCORD_SEASON_DAYPART,겨울 밤에 어울리는 amber 향,RESOLVED,1.0,9,54086,Falling Stars on Winter Solstice,Alkemia Perfumes,0.7762500047683716,0.7762500047683716,1.0,0.9700000286102295,,0.6399999856948853,0.71875,474.0,Q4,"이 향수의 계산 근거는 amber Accord 강도 97점, 커뮤니티 winter 64%, 커뮤니티 night 72%입니다.",True
Q090,ACCORD_SEASON_DAYPART,겨울 밤에 어울리는 amber 향,RESOLVED,1.0,10,75325,Vanille Bourbon,Condé Parfum,0.7720893025398254,0.7720893025398254,1.0,0.9900000095367432,,0.4563491940498352,0.869918704032898,1231.0,Q4,"이 향수의 계산 근거는 amber Accord 강도 99점, 커뮤니티 winter 46%, 커뮤니티 night 87%입니다.",True
Q091,ACCORD_SEASON,겨울에 어울리는 warm spicy 향,RESOLVED,1.0,1,120470,Dark Secret,Mykonos,0.828125,0.828125,1.0,1.0,,0.65625,,146.0,Q3,"이 향수의 계산 근거는 warm spicy Accord 강도 100점, 커뮤니티 winter 66%입니다.",True
Q091,ACCORD_SEASON,겨울에 어울리는 warm spicy 향,RESOLVED,1.0,2,38050,Bronzo,Omnia Profumi,0.8148148059844971,0.8148148059844971,1.0,1.0,,0.6296296119689941,,681.0,Q4,"이 향수의 계산 근거는 warm spicy Accord 강도 100점, 커뮤니티 winter 63%입니다.",True
Q091,ACCORD_SEASON,겨울에 어울리는 warm spicy 향,RESOLVED,1.0,3,45130,Bake My Day,Zoella Beauty,0.8076923191547394,0.8076923191547394,1.0,1.0,,0.6153846383094788,,191.0,Q3,"이 향수의 계산 근거는 warm spicy Accord 강도 100점, 커뮤니티 winter 62%입니다.",True
Q091,ACCORD_SEASON,겨울에 어울리는 warm spicy 향,RESOLVED,1.0,4,32913,Winter Blush,Anna Zworykina Perfumes,0.8030303120613098,0.8030303120613098,1.0,1.0,,0.6060606241226196,,365.0,Q3,"이 향수의 계산 근거는 warm spicy Accord 강도 100점, 커뮤니티 winter 61%입니다.",True
Q091,ACCORD_SEASON,겨울에 어울리는 warm spicy 향,RESOLVED,1.0,5,16784,Unbreakable Joy,Khloe and Lamar,0.7948718070983887,0.7948718070983887,1.0,1.0,,0.5897436141967773,,328.0,Q3,"이 향수의 계산 근거는 warm spicy Accord 강도 100점, 커뮤니티 winter 59%입니다.",True
Q091,ACCORD_SEASON,겨울에 어울리는 warm spicy 향,RESOLVED,1.0,6,30471,Smoking Lounge,Amberfig,0.7857142984867096,0.7857142984867096,1.0,1.0,,0.5714285969734192,,291.0,Q3,"이 향수의 계산 근거는 warm spicy Accord 강도 100점, 커뮤니티 winter 57%입니다.",True
Q091,ACCORD_SEASON,겨울에 어울리는 warm spicy 향,RESOLVED,1.0,7,36781,Winslow's,Solstice Scents,0.7857142984867096,0.7857142984867096,1.0,1.0,,0.5714285969734192,,154.0,Q3,"이 향수의 계산 근거는 warm spicy Accord 강도 100점, 커뮤니티 winter 57%입니다.",True
Q091,ACCORD_SEASON,겨울에 어울리는 warm spicy 향,RESOLVED,1.0,8,118761,Citrine Flame,Zara,0.7833333313465118,0.7833333313465118,1.0,1.0,,0.5666666626930237,,208.0,Q3,"이 향수의 계산 근거는 warm spicy Accord 강도 100점, 커뮤니티 winter 57%입니다.",True
Q091,ACCORD_SEASON,겨울에 어울리는 warm spicy 향,RESOLVED,1.0,9,118659,Sugar on the Rocks,Mirisanno Parfums,0.7794117629528046,0.7794117629528046,1.0,1.0,,0.5588235259056091,,135.0,Q3,"이 향수의 계산 근거는 warm spicy Accord 강도 100점, 커뮤니티 winter 56%입니다.",True
Q091,ACCORD_SEASON,겨울에 어울리는 warm spicy 향,RESOLVED,1.0,10,10363,Show Collection A*Men Bracelet de Force,Mugler,0.775862067937851,0.775862067937851,1.0,1.0,,0.5517241358757019,,444.0,Q4,"이 향수의 계산 근거는 warm spicy Accord 강도 100점, 커뮤니티 winter 55%입니다.",True
Q092,ACCORD_DAYPART,밤에 어울리는 warm spicy 향,RESOLVED,1.0,1,61909,Feelin' Impulse for Him,Hinode,0.9629629552364349,0.9629629552364349,1.0,1.0,,,0.9259259104728699,189.0,Q3,"이 향수의 계산 근거는 warm spicy Accord 강도 100점, 커뮤니티 night 93%입니다.",True
Q092,ACCORD_DAYPART,밤에 어울리는 warm spicy 향,RESOLVED,1.0,2,56530,Bissau,Thera Cosméticos,0.9594594538211823,0.9594594538211823,1.0,1.0,,,0.9189189076423645,171.0,Q3,"이 향수의 계산 근거는 warm spicy Accord 강도 100점, 커뮤니티 night 92%입니다.",True
Q092,ACCORD_DAYPART,밤에 어울리는 warm spicy 향,RESOLVED,1.0,3,120470,Dark Secret,Mykonos,0.9545454680919647,0.9545454680919647,1.0,1.0,,,0.9090909361839294,146.0,Q3,"이 향수의 계산 근거는 warm spicy Accord 강도 100점, 커뮤니티 night 91%입니다.",True
Q092,ACCORD_DAYPART,밤에 어울리는 warm spicy 향,RESOLVED,1.0,4,115589,Are You In?,Phytoderm,0.9487179517745972,0.9487179517745972,1.0,1.0,,,0.8974359035491943,170.0,Q3,"이 향수의 계산 근거는 warm spicy Accord 강도 100점, 커뮤니티 night 90%입니다.",True
Q092,ACCORD_DAYPART,밤에 어울리는 warm spicy 향,RESOLVED,1.0,5,114367,Her Code Clímax,O Boticário,0.9475138187408447,0.9475138187408447,1.0,1.0,,,0.8950276374816895,927.0,Q4,"이 향수의 계산 근거는 warm spicy Accord 강도 100점, 커뮤니티 night 90%입니다.",True
Q092,ACCORD_DAYPART,밤에 어울리는 warm spicy 향,RESOLVED,1.0,6,61898,Club 6 Voyage,Eudora,0.9433823525905609,0.9433823525905609,1.0,1.0,,,0.8867647051811218,3456.0,Q4,"이 향수의 계산 근거는 warm spicy Accord 강도 100점, 커뮤니티 night 89%입니다.",True
Q092,ACCORD_DAYPART,밤에 어울리는 warm spicy 향,RESOLVED,1.0,7,30471,Smoking Lounge,Amberfig,0.9423076808452606,0.9423076808452606,1.0,1.0,,,0.8846153616905212,291.0,Q3,"이 향수의 계산 근거는 warm spicy Accord 강도 100점, 커뮤니티 night 88%입니다.",True
Q092,ACCORD_DAYPART,밤에 어울리는 warm spicy 향,RESOLVED,1.0,8,55804,Malbec Black,O Boticário,0.9338138997554779,0.9338138997554779,1.0,1.0,,,0.8676277995109558,3845.0,Q4,"이 향수의 계산 근거는 warm spicy Accord 강도 100점, 커뮤니티 night 87%입니다.",True
Q092,ACCORD_DAYPART,밤에 어울리는 warm spicy 향,RESOLVED,1.0,9,98609,Ambre Nectar,Versace,0.9333333373069763,0.9333333373069763,1.0,1.0,,,0.8666666746139526,627.0,Q4,"이 향수의 계산 근거는 warm spicy Accord 강도 100점, 커뮤니티 night 87%입니다.",True
Q092,ACCORD_DAYPART,밤에 어울리는 warm spicy 향,RESOLVED,1.0,10,56542,Dublin,Thera Cosméticos,0.9326923191547394,0.9326923191547394,1.0,1.0,,,0.8653846383094788,518.0,Q4,"이 향수의 계산 근거는 warm spicy Accord 강도 100점, 커뮤니티 night 87%입니다.",True
Q093,ACCORD_SEASON_DAYPART,겨울 밤에 어울리는 warm spicy 향,RESOLVED,1.0,1,120470,Dark Secret,Mykonos,0.8551136453946432,0.8551136453946432,1.0,1.0,,0.65625,0.9090909361839294,146.0,Q3,"이 향수의 계산 근거는 warm spicy Accord 강도 100점, 커뮤니티 winter 66%, 커뮤니티 night 91%입니다.",True
Q093,ACCORD_SEASON_DAYPART,겨울 밤에 어울리는 warm spicy 향,RESOLVED,1.0,2,56530,Bissau,Thera Cosméticos,0.8214578231175741,0.8214578231175741,1.0,1.0,,0.5454545617103577,0.9189189076423645,171.0,Q3,"이 향수의 계산 근거는 warm spicy Accord 강도 100점, 커뮤니티 winter 55%, 커뮤니티 night 92%입니다.",True
Q093,ACCORD_SEASON_DAYPART,겨울 밤에 어울리는 warm spicy 향,RESOLVED,1.0,3,30471,Smoking Lounge,Amberfig,0.8186813195546468,0.8186813195546468,1.0,1.0,,0.5714285969734192,0.8846153616905212,291.0,Q3,"이 향수의 계산 근거는 warm spicy Accord 강도 100점, 커뮤니티 winter 57%, 커뮤니티 night 88%입니다.",True
Q093,ACCORD_SEASON_DAYPART,겨울 밤에 어울리는 warm spicy 향,RESOLVED,1.0,4,61898,Club 6 Voyage,Eudora,0.7964052359263102,0.7964052359263102,1.0,1.0,,0.5024510025978088,0.8867647051811218,3456.0,Q4,"이 향수의 계산 근거는 warm spicy Accord 강도 100점, 커뮤니티 winter 50%, 커뮤니티 night 89%입니다.",True
Q093,ACCORD_SEASON_DAYPART,겨울 밤에 어울리는 warm spicy 향,RESOLVED,1.0,5,114367,Her Code Clímax,O Boticário,0.7912387251853943,0.7912387251853943,1.0,1.0,,0.4786885380744934,0.8950276374816895,927.0,Q4,"이 향수의 계산 근거는 warm spicy Accord 강도 100점, 커뮤니티 winter 48%, 커뮤니티 night 90%입니다.",True
Q093,ACCORD_SEASON_DAYPART,겨울 밤에 어울리는 warm spicy 향,RESOLVED,1.0,6,88758,Blessed,We Pink,0.790823221206665,0.790823221206665,1.0,1.0,,0.5263158082962036,0.8461538553237915,199.0,Q3,"이 향수의 계산 근거는 warm spicy Accord 강도 100점, 커뮤니티 winter 53%, 커뮤니티 night 85%입니다.",True
Q093,ACCORD_SEASON_DAYPART,겨울 밤에 어울리는 warm spicy 향,RESOLVED,1.0,7,115589,Are You In?,Phytoderm,0.7898860375086466,0.7898860375086466,1.0,1.0,,0.4722222089767456,0.8974359035491943,170.0,Q3,"이 향수의 계산 근거는 warm spicy Accord 강도 100점, 커뮤니티 winter 47%, 커뮤니티 night 90%입니다.",True
